1472	10	188
1473	1	231
1473	2	191
1473	3	235
1473	4	241
1473	5	368
1473	6	208
1473	7	216
1473	8	307
1473	9	467
1473	10	187
1474	1	54
1474	2	65
1474	3	121
1474	4	62
1474	5	193
1474	6	47
1474	7	105
1474	8	79
1474	9	139
1474	10	50
1475	3	40
1475	6	12
1475	9	21
1475	10	32
1476	1	291
1476	2	189
1476	3	221
1476	4	336
1476	5	524
1476	6	248
1476	7	263
1476	8	407
1476	9	594
1476	10	233
1477	1	284
1477	2	181
1477	3	242
1477	4	359
1477	5	434
1477	6	271
1477	7	296
1477	8	357
1477	9	705
1477	10	242
1478	1	272
1478	2	170
1478	3	180
1478	4	303
1478	5	353
1478	6	240
1478	7	288
1478	8	368
1478	9	619
1478	10	222
1479	1	242
1479	2	160
1479	3	123
1479	4	257
1479	5	247
1479	6	238
1479	7	255
1479	8	296
1479	9	559
1479	10	193
1480	1	237
1480	2	158
1480	3	249
1480	4	216
1480	5	348
1480	6	180
1480	7	225
1480	8	234
1480	9	485
1480	10	182
1481	1	84
1481	2	79
1481	3	102
1481	4	76
1481	5	125
1481	6	42
1481	7	110
1481	8	94
1481	9	135
1481	10	51
1482	1	38
1482	2	34
1482	4	17
1482	8	96
1482	9	22
1483	1	303
1483	2	174
1483	3	309
1483	4	328
1483	5	551
1483	6	263
1483	7	268
1483	8	413
1483	9	624
1483	10	240
1484	1	279
1484	2	196
1484	3	317
1484	4	349
1484	5	586
1484	6	278
1484	7	294
1484	8	399
1484	9	709
1484	10	223
1485	1	241
1485	2	189
1485	3	210
1485	4	255
1485	5	482
1485	6	227
1485	7	260
1485	8	422
1485	9	607
1485	10	185
1486	1	212
1486	2	157
1486	3	165
1486	4	216
1486	5	376
1486	6	224
1486	7	232
1486	8	421
1486	9	625
1486	10	179
1487	1	242
1487	2	189
1487	3	234
1487	4	246
1487	5	258
1487	6	192
1487	7	263
1487	8	421
1487	9	606
1487	10	193
1488	1	56
1488	2	70
1488	3	136
1488	4	75
1488	5	75
1488	6	42
1488	7	113
1488	8	82
1488	9	168
1488	10	53
1489	4	18
1489	6	7
1489	7	50
1489	9	27
1489	10	30
1490	1	307
1490	2	200
1490	3	297
1490	4	329
1490	5	618
1490	6	256
1490	7	274
1490	8	470
1490	9	660
1490	10	242
1491	1	289
1491	2	226
1491	3	314
1491	4	351
1491	5	652
1491	6	267
1491	7	306
1491	8	498
1491	9	795
1491	10	232
1492	1	294
1492	2	207
1492	3	287
1492	4	298
1492	5	589
1492	6	251
1492	7	293
1492	8	496
1492	9	873
1492	10	237
1493	1	194
1493	2	145
1493	3	164
1493	4	162
1493	5	277
1493	6	140
1493	7	198
1493	8	277
1493	9	432
1493	10	152
1494	1	292
1494	2	213
1494	3	341
1494	4	292
1494	5	519
1494	6	247
1494	7	287
1494	8	511
1494	9	744
1494	10	241
1495	1	89
1495	2	87
1495	3	219
1495	4	71
1495	5	193
1495	6	64
1495	7	98
1495	8	130
1495	9	119
1495	10	73
1496	4	19
1496	9	31
1496	10	33
1497	1	315
1497	2	183
1497	3	317
1497	4	299
1497	5	544
1497	6	275
1497	7	274
1497	8	494
1497	9	495
1497	10	257
1498	1	281
1498	2	244
1498	3	239
1498	4	378
1498	5	454
1498	6	325
1498	7	342
1498	8	343
1498	9	474
1498	10	255
1499	1	269
1499	2	192
1499	3	247
1499	4	287
1499	5	407
1499	6	278
1499	7	293
1499	8	414
1499	9	509
1499	10	233
1500	1	238
1500	2	177
1500	3	156
1500	4	241
1500	5	311
1500	6	228
1500	7	255
1500	8	372
1500	9	325
1500	10	199
1501	1	210
1501	2	177
1501	3	233
1501	4	209
1501	5	214
1501	6	202
1501	7	225
1501	8	365
1501	9	284
1501	10	181
1502	1	82
1502	2	90
1502	3	162
1502	4	71
1502	5	231
1502	6	68
1502	7	110
1502	8	146
1502	9	105
1502	10	73
1503	2	36
1503	4	18
1503	6	15
1503	9	18
1504	1	295
1504	2	202
1504	3	287
1504	4	310
1504	5	554
1504	6	339
1504	7	299
1504	8	531
1504	9	453
1504	10	257
1505	1	278
1505	2	269
1505	3	298
1505	4	367
1505	5	397
1505	6	361
1505	7	333
1505	8	396
1505	9	430
1505	10	251
1506	1	261
1506	2	200
1506	3	222
1506	4	280
1506	5	382
1506	6	290
1506	7	285
1506	8	388
1506	9	418
1506	10	233
1507	1	233
1507	2	186
1507	3	192
1507	4	221
1507	5	248
1507	6	211
1507	7	223
1507	8	408
1507	9	338
1507	10	196
1508	1	228
1508	2	190
1508	3	245
1508	4	214
1508	5	231
1508	6	198
1508	7	223
1508	8	375
1508	9	335
1508	10	198
1509	1	54
1509	3	181
1509	4	66
1509	5	128
1509	6	40
1509	7	109
1509	8	77
1509	9	97
1509	10	54
1510	3	52
1510	4	18
1510	6	18
1510	9	18
1510	10	32
1511	1	291
1511	2	212
1511	3	252
1511	4	339
1511	5	620
1511	6	299
1511	7	299
1511	8	435
1511	9	479
1511	10	255
1512	1	271
1512	2	211
1512	3	249
1512	4	312
1512	5	621
1512	6	300
1512	7	287
1512	8	544
1512	9	388
1512	10	232
1513	1	251
1513	2	189
1513	3	251
1513	4	242
1513	5	350
1513	6	268
1513	7	264
1513	8	411
1513	9	461
1513	10	217
1514	1	202
1514	2	167
1514	3	158
1514	4	168
1514	5	372
1514	6	236
1514	7	211
1514	8	325
1514	9	245
1514	10	171
1515	1	233
1515	2	216
1515	3	219
1515	4	220
1515	5	476
1515	6	242
1515	7	257
1515	8	365
1515	9	364
1515	10	199
1516	2	91
1516	3	108
1516	4	62
1516	5	136
1516	6	54
1516	7	112
1516	8	114
1516	9	89
1516	10	55
1517	1	36
1517	2	40
1517	3	41
1517	4	17
1517	9	14
1517	10	31
1518	1	285
1518	2	195
1518	3	195
1518	4	320
1518	5	584
1518	6	247
1518	7	268
1518	8	469
1518	9	444
1518	10	253
1519	1	323
1519	2	307
1519	3	270
1519	4	406
1519	5	694
1519	6	358
1519	7	344
1519	8	627
1519	9	574
1519	10	296
1520	1	269
1520	2	194
1520	3	175
1520	4	279
1520	5	494
1520	6	286
1520	7	298
1520	8	371
1520	9	552
1520	10	236
1521	1	209
1521	2	153
1521	3	138
1521	4	214
1521	5	265
1521	6	219
1521	7	237
1521	8	443
1521	9	390
1521	10	182
1522	1	251
1522	2	226
1522	3	265
1522	4	261
1522	5	384
1522	6	268
1522	7	256
1522	8	381
1522	9	559
1522	10	215
1523	1	88
1523	2	70
1523	3	126
1523	4	70
1523	5	156
1523	6	65
1523	7	108
1523	8	210
1523	9	132
1523	10	72
1524	1	39
1524	3	51
1524	6	11
1524	7	48
1524	9	31
1524	10	31
1525	1	340
1525	2	354
1525	3	312
1525	4	392
1525	5	693
1525	6	302
1525	7	303
1525	8	658
1525	9	618
1525	10	308
1526	1	359
1526	2	269
1526	3	249
1526	4	445
1526	5	604
1526	6	494
1526	7	337
1526	8	468
1526	9	465
1526	10	337
1527	1	319
1527	2	277
1527	3	184
1527	4	336
1527	5	554
1527	6	383
1527	7	345
1527	8	394
1527	9	459
1527	10	284
1528	1	209
1528	2	177
1528	3	172
1528	4	195
1528	5	165
1528	6	228
1528	7	217
1528	8	252
1528	9	230
1528	10	183
1529	1	250
1529	2	160
1529	3	238
1529	4	281
1529	5	249
1529	6	337
1529	7	268
1529	8	406
1529	9	418
1529	10	229
1530	1	80
1530	2	88
1530	3	156
1530	4	73
1530	5	271
1530	6	86
1530	7	113
1530	8	141
1530	9	100
1530	10	72
1531	4	28
1531	6	19
1531	7	49
1532	1	335
1532	2	275
1532	3	274
1532	4	356
1532	5	504
1532	6	331
1532	7	310
1532	8	398
1532	9	354
1532	10	296
1533	1	271
1533	2	293
1533	3	232
1533	4	348
1533	5	421
1533	6	365
1533	7	335
1533	8	462
1533	9	403
1533	10	261
1534	1	262
1534	2	251
1534	3	221
1534	4	348
1534	5	379
1534	6	323
1534	7	340
1534	8	370
1534	9	365
1534	10	285
1535	1	229
1535	2	180
1535	3	197
1535	4	249
1535	5	326
1535	6	216
1535	7	228
1535	8	391
1535	9	244
1535	10	203
1536	1	250
1536	2	180
1536	3	221
1536	4	264
1536	5	263
1536	6	307
1536	7	264
1536	8	397
1536	9	317
1536	10	220
1537	1	80
1537	2	74
1537	3	163
1537	4	74
1537	5	189
1537	6	60
1537	7	111
1537	8	166
1537	9	112
1537	10	72
1538	4	38
1538	6	27
1538	7	52
1538	9	30
1539	1	288
1539	2	206
1539	3	289
1539	4	335
1539	5	486
1539	6	286
1539	7	305
1539	8	456
1539	9	405
1539	10	267
1540	1	271
1540	2	192
1540	3	310
1540	4	337
1540	5	484
1540	6	264
1540	7	302
1540	8	401
1540	9	385
1540	10	255
1541	1	262
1541	2	201
1541	3	231
1541	4	364
1541	5	547
1541	6	271
1541	7	338
1541	8	361
1541	9	456
1541	10	252
1542	1	247
1542	2	155
1542	3	180
1542	4	301
1542	5	293
1542	6	242
1542	7	266
1542	8	293
1542	9	388
1542	10	221
1543	1	248
1543	2	163
1543	3	202
1543	4	284
1543	5	291
1543	6	274
1543	7	268
1543	8	405
1543	9	384
1543	10	230
1544	1	53
1544	2	68
1544	3	144
1544	4	53
1544	5	217
1544	6	55
1544	7	114
1544	8	136
1544	9	102
1544	10	56
1545	1	283
1545	2	192
1545	3	305
1545	4	325
1545	5	606
1545	6	279
1545	7	273
1545	8	561
1545	9	428
1545	10	251
1546	1	256
1546	2	206
1546	3	303
1546	4	331
1546	5	436
1546	6	271
1546	7	275
1546	8	441
1546	9	477
1546	10	229
1547	1	261
1547	2	189
1547	3	244
1547	4	328
1547	5	539
1547	6	246
1547	7	311
1547	8	500
1547	9	529
1547	10	260
1548	1	228
1548	2	173
1548	3	217
1548	4	248
1548	5	304
1548	6	180
1548	7	237
1548	8	418
1548	9	383
1548	10	202
1549	1	263
1549	2	169
1549	3	189
1549	4	300
1549	5	399
1549	6	251
1549	7	303
1549	8	519
1549	9	477
1549	10	253
1550	1	47
1550	2	45
1550	3	74
1550	4	57
1550	5	48
1550	6	51
1550	7	76
1550	8	115
1550	9	79
1550	10	56
1551	1	37
1551	2	36
1551	4	18
1551	6	5
1552	1	361
1552	2	304
1552	3	375
1552	4	405
1552	5	579
1552	6	268
1552	7	317
1552	8	562
1552	9	710
1552	10	316
1553	1	292
1553	2	233
1553	3	347
1553	4	346
1553	5	594
1553	6	289
1553	7	307
1553	8	485
1553	9	708
1553	10	268
1554	1	278
1554	2	357
1554	3	289
1554	4	356
1554	5	595
1554	6	273
1554	7	342
1554	8	493
1554	9	711
1554	10	274
1555	1	259
1555	2	214
1555	3	201
1555	4	271
1555	5	474
1555	6	223
1555	7	293
1555	8	466
1555	9	558
1555	10	252
1556	1	240
1556	2	221
1556	3	171
1556	4	252
1556	5	303
1556	6	241
1556	7	231
1556	8	392
1556	9	422
1556	10	208
1557	4	31
1557	6	19
1557	9	28
1557	10	44
1558	1	335
1558	2	281
1558	3	309
1558	4	389
1558	5	478
1558	6	356
1558	7	317
1558	8	407
1558	9	485
1558	10	308
1559	1	316
1559	2	224
1559	3	310
1559	4	463
1559	5	470
1559	6	389
1559	7	345
1559	8	390
1559	9	569
1559	10	300
1560	1	305
1560	2	246
1560	3	320
1560	4	443
1560	5	479
1560	6	383
1560	7	368
1560	8	358
1560	9	482
1560	10	305
1561	1	172
1561	2	184
1561	3	192
1561	4	183
1561	5	306
1561	6	160
1561	7	209
1561	8	187
1561	9	225
1561	10	172
1562	1	230
1562	2	247
1562	3	199
1562	4	280
1562	5	380
1562	6	292
1562	7	259
1562	8	361
1562	9	446
1562	10	217
1563	1	53
1563	2	82
1563	3	126
1563	4	63
1563	5	104
1563	6	58
1563	7	112
1563	8	93
1563	9	111
1563	10	57
1564	1	36
1564	8	80
1564	10	32
1565	1	288
1565	2	233
1565	3	352
1565	4	343
1565	5	486
1565	6	306
1565	7	275
1565	8	390
1565	9	474
1565	10	271
1566	1	271
1566	2	328
1566	3	324
1566	4	432
1566	5	501
1566	6	350
1566	7	343
1566	8	426
1566	9	579
1566	10	268
1567	1	248
1567	2	223
1567	3	227
1567	4	285
1567	5	271
1567	6	267
1567	7	266
1567	8	356
1567	9	412
1567	10	220
1568	1	200
1568	2	178
1568	3	141
1568	4	218
1568	5	164
1568	6	193
1568	7	216
1568	8	315
1568	9	251
1568	10	179
1569	1	225
1569	2	182
1569	3	191
1569	4	224
1569	5	245
1569	6	199
1569	7	230
1569	8	346
1569	9	359
1569	10	195
1570	1	80
1570	2	79
1570	3	125
1570	4	78
1570	5	197
1570	6	58
1570	7	112
1570	8	126
1570	9	126
1570	10	76
1571	1	46
1571	2	48
1571	5	55
1571	6	24
1571	7	53
1571	9	26
1571	10	53
1572	1	272
1572	2	200
1572	3	296
1572	4	327
1572	5	312
1572	6	259
1572	7	244
1572	8	343
1572	9	547
1572	10	231
1573	1	314
1573	2	343
1573	3	414
1573	4	463
1573	5	565
1573	6	345
1573	7	346
1573	8	539
1573	9	714
1573	10	301
1574	1	304
1574	2	311
1574	3	255
1574	4	436
1574	5	555
1574	6	313
1574	7	346
1574	8	591
1574	9	729
1574	10	300
1575	1	247
1575	2	193
1575	3	226
1575	4	289
1575	5	389
1575	6	232
1575	7	272
1575	8	343
1575	9	549
1575	10	224
1576	1	262
1576	2	296
1576	3	203
1576	4	362
1576	5	385
1576	6	299
1576	7	349
1576	8	548
1576	9	798
1576	10	268
1577	1	41
1577	2	52
1577	3	50
1577	4	45
1577	5	46
1577	6	31
1577	7	56
1577	8	84
1577	9	81
1577	10	54
1578	1	378
1578	2	376
1578	3	405
1578	4	510
1578	5	830
1578	6	298
1578	7	314
1578	8	743
1578	9	850
1578	10	362
1579	1	360
1579	2	451
1579	3	414
1579	4	526
1579	5	659
1579	6	332
1579	7	349
1579	8	746
1579	9	1034
1579	10	357
1580	1	320
1580	2	355
1580	3	256
1580	4	445
1580	5	560
1580	6	300
1580	7	331
1580	8	699
1580	9	1050
1580	10	311
1581	1	290
1581	2	248
1581	3	241
1581	4	328
1581	5	496
1581	6	239
1581	7	282
1581	8	535
1581	9	687
1581	10	274
1582	1	339
1582	2	394
1582	3	289
1582	4	352
1582	5	642
1582	6	310
1582	7	314
1582	8	755
1582	9	1036
1582	10	313
1583	1	398
1583	2	456
1583	3	400
1583	4	388
1583	5	789
1583	6	356
1583	7	322
1583	8	779
1583	9	1496
1583	10	388
1584	2	178
1584	6	117
1584	7	190
1584	9	53
1584	10	148
1585	2	87
1585	8	47
1585	9	35
1586	2	30
1586	3	42
1586	4	33
1586	6	14
1586	7	52
1586	8	43
1587	1	52
1587	2	73
1587	4	97
1587	6	40
1587	8	49
1587	9	35
1587	10	57
1588	1	41
1588	2	38
1588	3	55
1588	4	33
1588	6	21
1588	7	47
1588	8	60
1588	9	20
1588	10	45
1589	1	40
1589	3	46
1589	4	32
1589	6	16
1589	7	46
1589	8	67
1589	9	24
1589	10	35
1590	1	712
1590	2	630
1590	3	468
1590	4	810
1590	5	1157
1590	6	643
1590	7	515
1590	8	1297
1590	9	686
1590	10	644
1591	1	603
1591	2	668
1591	3	438
1591	4	805
1591	5	1109
1591	6	593
1591	7	521
1591	8	1359
1591	9	761
1591	10	641
1592	1	583
1592	2	604
1592	3	388
1592	4	653
1592	5	885
1592	6	447
1592	7	415
1592	8	1142
1592	9	692
1592	10	590
1593	1	409
1593	2	392
1593	3	336
1593	4	630
1593	5	691
1593	6	384
1593	7	394
1593	8	971
1593	9	684
1593	10	384
1594	1	393
1594	2	412
1594	3	317
1594	4	544
1594	5	535
1594	6	388
1594	7	384
1594	8	1055
1594	9	712
1594	10	375
1595	1	215
1595	2	202
1595	3	164
1595	4	181
1595	5	225
1595	6	201
1595	7	178
1595	8	383
1595	9	325
1595	10	177
1596	1	49
1596	4	51
1596	5	44
1596	6	26
1596	7	45
1596	9	21
1596	10	54
1597	1	450
1597	2	397
1597	3	409
1597	4	623
1597	5	756
1597	6	425
1597	7	362
1597	8	847
1597	9	872
1597	10	430
1598	1	470
1598	2	415
1598	3	385
1598	4	670
1598	5	779
1598	6	472
1598	7	435
1598	8	863
1598	9	982
1598	10	496
1599	1	455
1599	2	435
1599	3	271
1599	4	590
1599	5	725
1599	6	475
1599	7	438
1599	8	888
1599	9	902
1599	10	454
1600	1	346
1600	2	314
1600	3	237
1600	4	460
1600	5	584
1600	6	427
1600	7	364
1600	8	745
1600	9	728
1600	10	349
1601	1	274
1601	2	372
1601	3	199
1601	4	394
1601	5	439
1601	6	316
1601	7	327
1601	8	719
1601	9	726
1601	10	297
1602	1	182
1602	2	152
1602	3	138
1602	4	144
1602	5	402
1602	6	159
1602	7	180
1602	8	371
1602	9	404
1602	10	163
1603	1	42
1603	2	49
1603	3	50
1603	4	34
1603	6	18
1603	7	48
1603	8	84
1603	9	16
1603	10	41
1604	1	412
1604	2	353
1604	3	385
1604	4	577
1604	5	689
1604	6	348
1604	7	375
1604	8	528
1604	9	818
1604	10	388
1605	1	382
1605	2	393
1605	3	464
1605	4	684
1605	5	691
1605	6	362
1605	7	438
1605	8	601
1605	9	1052
1605	10	402
1606	1	356
1606	2	349
1606	3	250
1606	4	520
1606	5	567
1606	6	350
1606	7	417
1606	8	532
1606	9	893
1606	10	358
1607	1	270
1607	2	259
1607	3	186
1607	4	414
1607	5	363
1607	6	277
1607	7	339
1607	8	382
1607	9	724
1607	10	273
1608	1	257
1608	2	230
1608	3	177
1608	4	290
1608	5	245
1608	6	220
1608	7	267
1608	8	366
1608	9	806
1608	10	238
1609	1	187
1609	2	149
1609	3	228
1609	4	167
1609	5	193
1609	6	121
1609	7	187
1609	8	318
1609	9	630
1609	10	167
1610	1	42
1610	4	19
1610	6	15
1610	7	49
1610	9	36
1610	10	31
1611	1	412
1611	2	426
1611	3	424
1611	4	478
1611	5	676
1611	6	330
1611	7	343
1611	8	538
1611	9	992
1611	10	362
1612	1	273
1612	2	429
1612	3	367
1612	4	410
1612	5	544
1612	6	279
1612	7	338
1612	8	404
1612	9	995
1612	10	273
1613	1	369
1613	2	246
1613	3	264
1613	4	472
1613	5	583
1613	6	408
1613	7	376
1613	8	584
1613	9	477
1613	10	353
1614	1	276
1614	2	253
1614	3	231
1614	4	394
1614	5	469
1614	6	269
1614	7	344
1614	8	437
1614	9	405
1614	10	290
1615	1	348
1615	2	245
1615	3	258
1615	4	443
1615	5	585
1615	6	298
1615	7	383
1615	8	453
1615	9	411
1615	10	342
1616	1	204
1616	2	193
1616	3	252
1616	4	203
1616	5	246
1616	6	182
1616	7	199
1616	8	239
1616	9	231
1616	10	179
1617	1	39
1617	4	22
1617	5	72
1617	7	50
1617	9	15
1617	10	33
1618	1	408
1618	2	266
1618	3	454
1618	4	572
1618	5	621
1618	6	414
1618	7	410
1618	8	564
1618	9	614
1618	10	383
1619	1	384
1619	2	324
1619	3	460
1619	4	620
1619	5	681
1619	6	418
1619	7	450
1619	8	723
1619	9	583
1619	10	396
1620	1	335
1620	2	330
1620	3	280
1620	4	448
1620	5	623
1620	6	328
1620	7	378
1620	8	562
1620	9	404
1620	10	340
1621	1	335
1621	2	268
1621	3	287
1621	4	446
1621	5	616
1621	6	309
1621	7	378
1621	8	531
1621	9	352
1621	10	309
1622	1	336
1622	2	294
1622	3	276
1622	4	448
1622	5	681
1622	6	308
1622	7	378
1622	8	534
1622	9	442
1622	10	341
1623	1	174
1623	2	142
1623	3	199
1623	4	151
1623	5	266
1623	6	107
1623	7	187
1623	8	185
1623	9	205
1623	10	146
1624	1	36
1624	4	19
1624	9	12
1624	10	32
1625	1	408
1625	2	280
1625	3	440
1625	4	537
1625	5	445
1625	6	371
1625	7	385
1625	8	723
1625	9	563
1625	10	383
1626	1	384
1626	2	346
1626	3	440
1626	4	624
1626	5	506
1626	6	357
1626	7	450
1626	8	765
1626	9	775
1626	10	377
1627	1	371
1627	2	346
1627	3	393
1627	4	536
1627	5	465
1627	6	345
1627	7	423
1627	8	641
1627	9	666
1627	10	376
1628	1	307
1628	2	274
1628	3	291
1628	4	407
1628	5	553
1628	6	254
1628	7	339
1628	8	520
1628	9	496
1628	10	289
1629	1	307
1629	2	274
1629	3	291
1629	4	440
1629	5	459
1629	6	270
1629	7	336
1629	8	527
1629	9	549
1629	10	298
1630	1	173
1630	2	131
1630	4	149
1630	5	345
1630	6	135
1630	7	188
1630	8	264
1630	9	323
1630	10	152
1631	9	18
1632	1	481
1632	2	331
1632	3	499
1632	4	582
1632	5	883
1632	6	402
1632	7	427
1632	8	753
1632	9	924
1632	10	443
1633	1	382
1633	2	361
1633	3	450
1633	4	648
1633	5	783
1633	6	370
1633	7	459
1633	8	661
1633	9	1004
1633	10	380
1634	1	369
1634	2	326
1634	3	355
1634	4	537
1634	5	632
1634	6	345
1634	7	436
1634	8	628
1634	9	750
1634	10	379
1635	1	306
1635	2	293
1635	3	283
1635	4	438
1635	5	504
1635	6	243
1635	7	346
1635	8	582
1635	9	576
1635	10	303
1636	1	261
1636	2	227
1636	3	263
1636	4	322
1636	5	391
1636	6	196
1636	7	299
1636	8	514
1636	9	630
1636	10	255
1637	1	206
1637	2	164
1637	3	229
1637	4	214
1637	5	176
1637	6	162
1637	7	205
1637	8	476
1637	9	528
1637	10	184
1638	1	43
1638	2	41
1638	3	58
1638	6	15
1638	9	28
1639	1	393
1639	2	293
1639	3	451
1639	4	566
1639	5	569
1639	6	321
1639	7	408
1639	8	562
1639	9	977
1639	10	367
1640	1	369
1640	2	443
1640	3	432
1640	4	574
1640	5	636
1640	6	299
1640	7	383
1640	8	575
1640	9	946
1640	10	322
